time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
3000,0.005455755895432901,0.0035462689722507434,0.059379183416027104,0.08194384994021675,0.19271213809208376,0.04784630045386251,0.12209541609770724,0.034163775636173455,0.08229304512104108,0.05285951341283379,0.06150577228487464,3.8927732062184788,0.24217640365019122,0.07809587610739044,0.18495442010816987,0.011475733996334725,0.017630938721723055,0.009411635701070509,0.19427710058570824,0.26161825667162475,0.07230691134489575,0.13963961759175447,0.16821964153091784,0.08853584239260925,0.23253605630838337,0.012282115301665897,0.024269665619307546,0.017934917495395553,0.03492353959654082,0.028300338285170312
3300,0.1272342196546461,0.0012255366717184302,0.09245493164892338,0.06941410268279213,0.18922428624138377,0.08076234595238674,0.21991852840724846,0.0457961374232454,0.10883016128072853,0.058785066862817814,0.12575544960988339,4.442366397071595,0.25896879905928927,0.13477862017507647,0.16139861982694725,0.00988612846992254,0.01754111800249092,0.01607779116985597,0.29891605766425045,0.3302833253319264,0.16617392466100966,0.14777849679079935,0.20307621179507862,0.028050819532495552,0.3007655197019474,0.01713385765497577,0.036207075605048544,0.023603334023960088,0.04672070654427074,0.03835460537136015
3600,0.029286376980024897,0.0026555873838489674,0.06694082105889265,0.07222017849697693,0.18217020250821747,0.056524099556973795,0.14699558635529542,0.03635782797445586,0.08682260079309145,0.05313842825604809,0.08286743291520082,3.8221456994651497,0.23794015443213823,0.08722689675292372,0.16628928812908583,0.010497283312140837,0.017011930461968916,0.01119584915352334,0.21958847575447749,0.2723859182766617,0.09991274742382927,0.1364490834870864,0.175733775652958,0.07648212196150439,0.24149086724148106,0.013235536417305127,0.0263273356883289,0.019007286364306708,0.0376517389559794,0.03015734394913494
3900,0.019333714381787104,0.002254129865264076,0.06054425057881474,0.06728734397272262,0.17574352137757643,0.05546132189353159,0.13971970484958263,0.03496638650474182,0.08280086403287612,0.04998708540518493,0.0973321392573041,3.6384957185652738,0.22723654339307586,0.08053836996050023,0.15827859594139682,0.009624397347359093,0.01577280192056918,0.010986544151563749,0.20785110271680196,0.27821203197621713,0.10382775639707376,0.13192760899838163,0.1753921671550387,0.07098676197416864,0.23450129632451677,0.012466963433922729,0.024516461962790004,0.017738922052451755,0.0360847362061989,0.029218395387133
4200,0.08313780524701286,0.0011651385524800162,0.0728930634936944,0.05966087677658294,0.1556220870891849,0.06021857690487309,0.16294189824005656,0.035868515682388136,0.08461985140345263,0.0479484868020279,0.10672485085199668,3.528766266163082,0.2089623256852775,0.10074177497864412,0.1283150861579827,0.008056656011525831,0.014413469892822661,0.012503243615164195,0.23315429964853962,0.25975805742526603,0.12996072403080206,0.1213083921613034,0.16312410238924713,0.029856744063387453,0.2370664015378594,0.013208534242828307,0.02746328106948681,0.018251742875868615,0.036814460568415086,0.02998838774647794
4500,0.018469298013592095,0.0027322679189722976,0.040124505834391755,0.06073531251981734,0.14773921186471028,0.035184770146422295,0.08492034423272798,0.02560140110202269,0.06128039265522034,0.040076874607166246,0.0561420228608327,2.8823790639667592,0.18501239967546468,0.05090068168161821,0.1426039792403344,0.008737295580651505,0.013361508043480796,0.0069687145382815174,0.1400083395931091,0.2065967103522368,0.05497361907549703,0.10758601013185398,0.13198371171263545,0.08275344803673335,0.17401153589224805,0.009015448204500842,0.017072916647073555,0.013268356796501735,0.026656608895812894,0.021166138534773893
4800,0.03859683643885603,0.0020149800514275285,0.0558118804184673,0.06368027640549911,0.1550873097015284,0.04669755995782765,0.12150226722464907,0.030837644752750748,0.07333239523712365,0.04391589204175261,0.08188784119608528,3.28399806330307,0.19838179528835553,0.0787448877724728,0.13969905252967152,0.008497536123783789,0.01392257556450005,0.009643989719116064,0.18484526567634418,0.23432715644413094,0.09194674271772385,0.11606736120592132,0.1457777751069287,0.051881070866272694,0.20880092421358398,0.011137871581574643,0.022654550117927386,0.0157207026051438,0.031477980532265804,0.025731109746928382
5100,0.04357209697604958,0.0013617865585899835,0.05134273651378862,0.04804959140074061,0.12418022556514785,0.04452533786677293,0.11736745791771597,0.026990948559493688,0.06442722264463896,0.03753536118610157,0.0711285554653216,2.7217146677105752,0.16663114861096062,0.07071794180455981,0.10887521119386889,0.00684390232659382,0.011629922668845438,0.008920824507704594,0.16896703732621887,0.20211474190893597,0.0871399859403823,0.09514394066732024,0.1262550634862265,0.040147111076279884,0.17984484268409062,0.009913402637089064,0.02027759905408999,0.013939728948386687,0.027686634456323134,0.02255032966046855
5400,0.024981699705648452,0.0017113484392012879,0.047172237980070975,0.04363747855801847,0.11964697247293543,0.04063910594751974,0.10667675064381399,0.025355607566886817,0.0606541410864736,0.03639970643013157,0.055625204447729004,2.5769913043463113,0.16181926518661527,0.061432540576852546,0.11304516754658067,0.007118799869907377,0.011564140709495518,0.007949820072745695,0.15501887093295608,0.18803418622895407,0.07191070879349581,0.09129671992966593,0.12005145841825282,0.05631099819602525,0.16505990033520845,0.00934774868925814,0.018489593554164685,0.013417342929528786,0.02667549188167584,0.020963596364815373
5700,0.05153769197892899,0.0013084245185552845,0.05411680893310944,0.04873264735559957,0.12806395793205638,0.04625911094832702,0.1226091809782659,0.028530585038296863,0.06789390088683689,0.039166761331564715,0.0799514151251941,2.8508247567396303,0.17266416241026405,0.07608903566415393,0.11284364756739507,0.0070300985723434906,0.012045108411868455,0.009550231955373079,0.17878861256542677,0.20966672321298319,0.09641275225294521,0.0993397576144659,0.13029649662635734,0.042041832993845674,0.18855480306331884,0.010518842786211735,0.021549585200865806,0.014739655457056244,0.029495369604831012,0.023763250214933862
6000,0.028325212081007578,0.001987494664405176,0.043852539711110694,0.050402127569746824,0.12745869459684656,0.03738856477261976,0.09724707091559992,0.02534635574746602,0.060964502398157094,0.03643687976669696,0.05570446190330358,2.731036444538315,0.16606313286401786,0.06405219808900853,0.12494391481940426,0.007517026998996812,0.011800631196450695,0.0075447000690687105,0.1475274461529139,0.18981744230455888,0.06773835363988212,0.09533123320795767,0.1168551095096717,0.05543089512705279,0.16950143534322137,0.009295512758178859,0.018794335994058997,0.013295483571177158,0.026125015554193,0.02102676877049703
6300,0.020179653381795504,0.0019260712068813746,0.045226120201036224,0.05263884314943823,0.12975164626382707,0.038115019041583764,0.09840954450356065,0.025256039190296065,0.06031506495498462,0.03693170071922225,0.05950971368127966,2.7080372961637345,0.16709842953298448,0.06109879306005439,0.11973867833996366,0.007402453017270716,0.01188425749331401,0.007646308743090913,0.14972578715340745,0.19223490907582885,0.06852303634613577,0.09655168846514783,0.1218140867303461,0.052396935282651214,0.16995565046434535,0.009129929038884654,0.01825976639953808,0.013063882352078338,0.025948517685243644,0.021009317234643277
6600,0.03075161538328075,0.00170910914947342,0.046534982425342264,0.0492970313912906,0.12800196728730384,0.04093139590418815,0.10632307939383168,0.02611519197294143,0.06222930848133501,0.036685058633771916,0.06425475455199603,2.7455457677751873,0.16664589696414822,0.06560182719636032,0.1196599387594901,0.007213862640647051,0.011642887823171577,0.008122796223027251,0.1560754711894674,0.19819557224413842,0.07569846606366326,0.09612253040305063,0.12412195654656699,0.04731977942837062,0.17387122585382997,0.00950288629150009,0.019161806858228658,0.013492783254406504,0.026859185697510668,0.021751038398136302
6900,0.04222171281663378,0.0018980686414877823,0.056372931238634294,0.05116452663015281,0.14630189371068525,0.050408828771075775,0.13152771563153465,0.031779571209433755,0.07585522093240371,0.04389739967547257,0.07966472595906993,3.237798753023487,0.19805912028802197,0.08042859606928232,0.1430250116114351,0.008518011562742345,0.013803779096626556,0.010069681398945818,0.19101056222417157,0.2404011978696019,0.09672699640488247,0.11264481784633062,0.14739776309772878,0.0632383953852198,0.20798825450938807,0.011680649154811817,0.023392794806014194,0.016548616137626482,0.0332287156023483,0.0264027327414027
7200,0.003935928461388016,0.0020123742444013715,0.03850731364776294,0.04841883182107409,0.1184798590705185,0.03256188551427641,0.08250534585055647,0.022097300125828667,0.053164402301675295,0.03371510498870833,0.046201976066789996,2.4147382153297734,0.15281005287439342,0.04969850013358723,0.11143500870525003,0.007008359762600946,0.011044370087056166,0.006419743639945352,0.12843429161338804,0.17067345883444318,0.05330911826091267,0.0874716852255375,0.10936105652659478,0.0576711471683069,0.1489574772036093,0.007967007529856573,0.01563508337351749,0.011586888728778888,0.022783020605423587,0.018330057951573053
7500,0.045869886544736005,0.001332119915140595,0.05181131594356714,0.04922269691273584,0.12700330924004533,0.045279121302378655,0.11975996039431891,0.027128837479047263,0.06430880234553626,0.03699057073293943,0.07134328062208084,2.7601165983133633,0.16614175513917218,0.07169764935078149,0.11095051671248513,0.006791461821123335,0.011446668572276053,0.00891191431597349,0.16939798790428284,0.20484873586516983,0.08644184390377063,0.09595493817126766,0.12852266315054806,0.033233504840872286,0.18081026937463918,0.009897125482289937,0.020275193030954597,0.01385593746441316,0.027711325490031413,0.02270762915316027
7800,0.0060014934960932464,0.0006494858149110883,0.01206014955409529,0.014572825416912849,0.04015211593277712,0.012197501646852515,0.030699232254931985,0.008007161260806583,0.01927800878560504,0.011076207316861542,0.01683720104638553,0.8495496318508877,0.05215709865135665,0.019085406092919754,0.04230119514429731,0.002411968255465524,0.0036150164872239543,0.0023006863049204185,0.04418216039092471,0.06263760540345231,0.02016745932927222,0.029830934446025026,0.03736925981381489,0.02158109890449822,0.05273003311563684,0.002939027629842883,0.005811559953990297,0.00423376089501204,0.008402843853836828,0.006613252223488075
8100,0.02345940405881919,0.00025567371725543353,0.015463153137190488,0.011638419910802611,0.030592400268652398,0.011779321589912684,0.03335314092147712,0.007363080615753859,0.017433584755998766,0.009582117918263577,0.01918439985362852,0.7397874921112866,0.041440551091348254,0.022785950438915847,0.027269592853983227,0.0016725415948499744,0.0029058697379298337,0.0025249374273954572,0.047967696838156826,0.048182573535797246,0.02615757597194346,0.024050110585449147,0.030459189320765745,0.004233521778488125,0.04769333931385944,0.0027864970129556355,0.005943379457306719,0.0038488914862000456,0.007583367344857095,0.006101057878353799
8400,0.01889097941416651,0.0005024143433089989,0.017016826277234998,0.01899803406869438,0.04392054650330124,0.014731969314745186,0.03924294389856442,0.008978981456913004,0.02157140286954018,0.012318743688162215,0.020971725075156655,0.9563174986663405,0.056052420782343404,0.02541786165738813,0.03812921963275784,0.002340782412446174,0.003873535503146286,0.0028784871915590315,0.05546510322226794,0.06681318919064694,0.027039695217837334,0.03239065585839995,0.04135025657485869,0.008241825927356672,0.06149042025865725,0.0033064601061880694,0.0070320719477265925,0.004627906297969275,0.008879293820044154,0.0075420476941800985
8700,0.024725915287376665,0.00039444646558450813,0.01759257443433171,0.015156473348199029,0.03997528298260988,0.015149255670529271,0.04144946343869549,0.009010372907802378,0.021505572373115456,0.011646626732158438,0.020971356988823686,0.9273962833177656,0.05285658967426343,0.02691506571343183,0.03720897502024911,0.002171733513769425,0.003594254455485668,0.002960947136259051,0.056602642583662544,0.06518854648288652,0.028920260405136844,0.03026013655046711,0.03960548783236817,0.006000335570348625,0.05974625661805533,0.0033654321086515893,0.007160805201202436,0.004659434195765755,0.009087568931576584,0.0075488931599991815
9000,0.008046894832510532,0.0008207080216138252,0.006043054227227174,0.014938851006213838,0.031628403512684145,0.0041920132015036415,0.00960624267607102,0.004531129799367761,0.011144875414409228,0.007981411622637324,0.0036318921073714705,0.5921604635491029,0.03758290127387909,0.008324476460970232,0.03355373026170838,0.0020683085020039016,0.0028855650901178365,0.0008816564870244292,0.021054988575542666,0.033881068270446235,0.003075733329389152,0.02201223307861966,0.02219487328683556,0.02183087230688585,0.03157656839081113,0.0016140455836861634,0.003043717000423385,0.0024982918705660495,0.004713745450708018,0.0036536157908741984
9300,0.008741898390837832,0.0004156542202622404,0.010939586003665625,0.011860892407597134,0.029431896664085855,0.009267446230275311,0.024442241851133417,0.006063985289202378,0.014571446557148704,0.008608749177554387,0.013733803984763426,0.6366693836332793,0.03861786137277079,0.015775310008145027,0.027646340614452924,0.001708280850245103,0.002750158115929935,0.0018789663919065447,0.03636361586924863,0.04410504806043747,0.0174018677831711,0.022192618106828377,0.027497306611536487,0.012027449255846534,0.040310493519648105,0.00224598988371838,0.004581834309256294,0.0032042586912837123,0.006277255367052703,0.005009702077899192
9600,0.006734795201417398,0.000436639863302446,0.008606865943448838,0.011864208906771978,0.02661980636940342,0.0073477215077204505,0.019353678154246268,0.005081396402992766,0.012291887805346846,0.007282435927692177,0.009313429234033777,0.5560486965135958,0.0332582832471644,0.013219019734179938,0.025299275660174203,0.001565447762459371,0.0023991959824556375,0.001460785896298944,0.02910251132019681,0.035373490772940386,0.01239008667670305,0.019386565331195982,0.02249593648245707,0.01142089604329044,0.03397536173287108,0.0018999227633997862,0.003918364183967071,0.0027495619941220184,0.005223377696069065,0.004166366261365795
9900,0.014791323807443746,0.000376447506248212,0.013783859600870585,0.016484211759724587,0.03538446484125757,0.010872928891849654,0.029075147900087472,0.007005812481480689,0.016728118569012906,0.00991743541049317,0.019220656422234583,0.7566024401320313,0.04416700238768101,0.019963615661829692,0.028314992690866347,0.0018009723682794743,0.003098218471095038,0.0022986235334272465,0.04393697628652404,0.051446479468744144,0.022595508040851087,0.0261740679146385,0.03221915751431226,0.005338237390141387,0.048763861368577466,0.002549844518803468,0.005456557123252992,0.003547739351290602,0.006884736338840014,0.005886278483878016
10200,0.01881066429463374,0.00030857914991599955,0.01620745233908849,0.013032509436378348,0.03622192857154971,0.014700740472683549,0.03940732461973795,0.008325328833414858,0.019759033861973307,0.01080817587221361,0.021380227796178985,0.8241488258683383,0.048700786753940406,0.023266410238264257,0.03221253310455552,0.0019272005986508134,0.003283600705763945,0.0028136138660954657,0.05299093184205361,0.06227661834698495,0.02782989079327791,0.02770779857362271,0.03857048708709243,0.006948550998856717,0.05485915418528009,0.0030774761747665025,0.006399218747617397,0.004270401285786818,0.008481083404895173,0.006988258851286844
10500,0.010616051516755931,0.0003535934866363277,0.00936278525589529,0.012260663245960757,0.026072084539059404,0.00715717111614822,0.019311048621943883,0.004997659399585075,0.012010216759321679,0.00712137028494908,0.011723436935625386,0.55985157010333,0.03221856183566274,0.014448360756894374,0.022933264242539053,0.0014128826139554462,0.0022910089658907395,0.0015288543352198758,0.02998333116158136,0.03546843452253512,0.014299455247275716,0.019074890413698142,0.021997143764814098,0.0055323133944966685,0.03472384705105469,0.0018365787892946628,0.003945166234316844,0.0025783812951800655,0.004927471151816576,0.004173433107489188
10800,0.02379687423178467,0.0002946152491958287,0.015978425634514792,0.01467888166705933,0.03468613207490989,0.012704153403824137,0.035365865211538505,0.007656835174309151,0.018203399771884676,0.01003673049277154,0.019197170158406607,0.7971321243052536,0.04471699727565692,0.02387071346920777,0.029297948924366324,0.001776712567902905,0.0030690449294397126,0.002585451299424335,0.049554654717582025,0.05410321126129247,0.025848216946734226,0.0260884962527399,0.03333964333580752,0.0012336666010597241,0.05175713128407011,0.0028474909259017522,0.006185350386381572,0.003903854158735953,0.007595515522737628,0.006432931120194496
11100,0.010171167303276718,0.00023054497198415902,0.009999305001223036,0.010196547914198106,0.02358360106747881,0.008958014196352337,0.02386753596594815,0.005047621939795022,0.012135771402384421,0.0069221386796201045,0.011730280141314608,0.506653235597323,0.03080994617092614,0.013872947683424286,0.01889028516557545,0.0012421985188240114,0.0021383523885063482,0.0016936148994020073,0.03242985036967383,0.03736082756729786,0.015955734178120906,0.017563275302563852,0.023642055974477216,0.0051106236552911355,0.034122434515410305,0.0018760344187356282,0.00394717069618622,0.0026373938929467045,0.005067791709123526,0.00422299580313279
11400,0.011414555054841458,0.0002237965756606286,0.009141541766211958,0.00923110198377941,0.021226684249342043,0.007040373558723445,0.01944020876766217,0.004512533856114942,0.01072155597753266,0.006159976992094585,0.011380085466157652,0.4733307147968695,0.027133384327314047,0.01325208663614319,0.01796223430695676,0.0011285712334014875,0.0019160147533412442,0.0014836791864709653,0.02862290933590117,0.030857096397951977,0.014611709064176637,0.015978330056739765,0.0197248012624911,0.003525975451765362,0.03019164328649282,0.0016775168233280624,0.0035700389193920046,0.0023384108540724924,0.004556195700423871,0.003754147368994154
11700,0.013722916459435908,0.00022371379742480713,0.011037641054336689,0.009319042339498651,0.02459547215894986,0.009394627493861663,0.025406242802134216,0.0056684927156567255,0.013501306956776205,0.007514054466227549,0.015262729403907827,0.5669858995536821,0.033258893179258564,0.016211805372840615,0.021872819240826402,0.0013357819502957113,0.0022930803531977517,0.001917620527052577,0.03596217102847987,0.04067674999528492,0.019501501374762142,0.019083177450845312,0.025098741580308115,0.005684121816408094,0.03741002534871285,0.002111815441303122,0.004425967256374008,0.0029345690712716532,0.005801446908634489,0.004730421052379086
12000,0.015002208690141572,0.00028016101930461446,0.01182783880389593,0.011415677723242368,0.026915639181595452,0.009653369054746008,0.02650825177615701,0.005780430461470587,0.013829126498556832,0.007813662795122411,0.01303295138355054,0.6027544308980701,0.03492137031319942,0.01712884498045497,0.023059028320766117,0.0014361281955572736,0.0024283414268211345,0.001902621597707821,0.03699187248139424,0.041406128403060904,0.018105367682053952,0.020085072231459833,0.025857448115964132,0.00347404743391877,0.039066661497784594,0.0021496469626285375,0.004601670174473327,0.0029875177225022753,0.005760513886336582,0.004846452813566771
12300,0.01207961647259026,0.00037279184253691255,0.011437980384897628,0.012071447922906486,0.02821294186568224,0.0089021449061093,0.024357201795119465,0.005741188670135955,0.013742923348566194,0.008078553238071606,0.012061451265509504,0.618823076376362,0.036175444579704674,0.016296198465028056,0.025349848314348833,0.0015735213467351628,0.0025723300177560304,0.0017976389601983556,0.03566324228470563,0.04084295153366213,0.0163953337818441,0.02092581091690704,0.025798312549746072,0.0063830915675353594,0.038755297018958856,0.0021232882422026478,0.004468413270437566,0.002989100582439619,0.005788266946481713,0.004777621458138981
12600,0.015346642745448946,0.0002589250803666232,0.012811477336121868,0.011815227105174131,0.030277121083628344,0.010965485823895449,0.029279191687678008,0.006672809644840072,0.015790839380997568,0.008838018058355601,0.01967309680882323,0.6831777069307954,0.039702742833007676,0.018969860429258745,0.026264258749009173,0.0015588796210721512,0.0026903453115778575,0.002251916224174977,0.041931175452234015,0.04997786440702612,0.02319697754923311,0.023149794700586313,0.030557649514740604,0.004853655187773143,0.04495815299884498,0.0024357100599274872,0.005121337468672493,0.0033532825219353413,0.006711936914868488,0.005619057539263395
12900,0.0035572206204150802,0.00048109193437539943,0.009343270990179064,0.011770602670758024,0.02938201209019553,0.008532835063356004,0.021682527326852608,0.005629464033795273,0.013590749587592654,0.008207198303644248,0.011389333500943621,0.6112455430930233,0.03786090640347339,0.013409204725320478,0.028672973143272884,0.0017349785482210223,0.0026836306887787487,0.0016352187416615038,0.032204588421663516,0.04351215862540414,0.01383762707545344,0.021636279153689486,0.027020803688955652,0.013760505458392913,0.037860655695844514,0.0020529875950714427,0.00410007229596232,0.0029679627634706662,0.00579069640055252,0.004666931050152812
13200,0.019693165429650605,0.00027508308768631196,0.01280697404011022,0.010718158602081473,0.027711607542777017,0.010902631075460079,0.03042032315072163,0.006302857565330555,0.015068283861459975,0.00800450047492518,0.012429048777462981,0.6481406000965357,0.036412831303707094,0.019571225786897628,0.025805941401927157,0.0015132596722651215,0.0024784238109276657,0.002060071405196595,0.04015582459846456,0.044385721180709936,0.01944480625336098,0.020712704478256683,0.02717037919560994,0.0024908650749893013,0.041633698332411484,0.0023802639067653786,0.005126662931637327,0.0032935304234484875,0.006336664223574928,0.005271276404997138
13500,0.0026737927845772447,0.0003478845019913024,0.006395698079863621,0.009572736705756313,0.021546762945803266,0.005480238381423419,0.013752689272820362,0.00395173820803052,0.009549890685143225,0.0059065473626631615,0.009469625207664478,0.4391980869974539,0.027052327955935596,0.009605934641804481,0.020112543267444494,0.0012325669475927725,0.0019353359781177915,0.0011460979069255472,0.022250764956048386,0.030385276240089354,0.010248648517325876,0.015831182472773264,0.0185059199705222,0.009788465546790803,0.02735870079759195,0.0014292876375421315,0.0028999388552790606,0.0020544374013979905,0.004019637068665816,0.0032789312195333764
13800,0.01830283414944489,0.0002703516967841324,0.013819605676424374,0.01309460079104241,0.0321949425067487,0.012151802088006036,0.03272061151432126,0.007167944336359255,0.017077856367421873,0.00936145522128129,0.01919806123437695,0.7243764133230961,0.04200809660477489,0.020869617930713957,0.027475265244646607,0.0016655979257222953,0.002854959365535592,0.0024217007719684602,0.04532886510991574,0.05226093320056435,0.024450074559268842,0.024389047776203654,0.03201632211414562,0.005185881353355626,0.048025244548384194,0.0026618728867902064,0.00565810830820368,0.0036832471963919033,0.007217672937741781,0.006006587130812591
14100,0.017291948988052752,5.389651786202876e-05,0.009361888797663198,0.006782402150207645,0.01628689561143659,0.007113199385067048,0.020487255071095944,0.0041747727091490106,0.009886792628186925,0.005211246205902853,0.011926890009291924,0.40557051318235793,0.02209417162428906,0.01408909775555145,0.01259059849623867,0.0008048468845345269,0.0015208206080075115,0.0015302369409653238,0.02855193680919399,0.026681511682127734,0.016637462935804592,0.01290977522477732,0.016606315323478782,0.0012215815215554926,0.027480005494304294,0.001595607358311213,0.003533927877619192,0.002158469703033461,0.0042050423445232354,0.0034866810319655883
14400,0.00199750829840184,0.0004118807796871238,0.005496102118051738,0.009996115035015407,0.021455452744866932,0.004568654895280133,0.01114801923877451,0.0033840317586282254,0.00815964788059631,0.0054379015154211174,0.005792876014275805,0.40706594263984996,0.02549337713288935,0.007146473484525018,0.019781639313933397,0.0012286105590675334,0.0018512501519083457,0.0008669591268883892,0.018361427795284158,0.02729793134714953,0.005810416405658714,0.01498470287035758,0.017683059439598026,0.009260399412141851,0.023927624216455,0.0011843590573406004,0.00233032605418515,0.0017476023695621734,0.003371787569847129,0.002816773229461944
14700,0.006341148659103624,0.00019575169802976689,0.006202668749565987,0.006713815150099833,0.016033318862511692,0.0052676933555773076,0.01397647309367045,0.0033717621915059226,0.008102147791511527,0.004694887709213447,0.008343304517673289,0.35147110925462854,0.020984104134171844,0.009227855317384126,0.014366644049076172,0.0008939832960166427,0.001478091943688753,0.0010811733961944014,0.02059090257872498,0.024362124282490072,0.010457831427821418,0.012120308603137175,0.015067501336361033,0.005158456492218022,0.022669048250932633,0.0012513205612449951,0.0026109894783914456,0.0017655388120587645,0.0034342707437957642,0.0028017901830921232
15000,0.006130040980274032,0.00028696314136311685,0.0076716568515280414,0.008479581720521878,0.02053634842242502,0.006140449758071043,0.016254902718024766,0.00412904963079086,0.00989384679495231,0.005952664222263593,0.009907546622095253,0.4444216376714216,0.026670856349092276,0.010917349860292802,0.018944414815486255,0.0011663368096250792,0.0019004766017616248,0.0012818989654306279,0.0249258313917764,0.030457545748255654,0.011987355911109887,0.015442242513863391,0.018945291548000398,0.007076274769730162,0.02787258851600427,0.0015112024612022879,0.0031044303326694944,0.0021416525510247197,0.004215097046369465,0.0034316303828134664
15300,0.0075931134561813,0.00032478803039026616,0.007834476562571524,0.008767244452030809,0.021746837229535743,0.006586316657660518,0.017542823978310196,0.0043502386698150985,0.010482409876843235,0.0060904701306014886,0.008694141756727447,0.4769805438141752,0.028035961113566543,0.011936577039044494,0.02136882230036008,0.001260088310417018,0.001970083096537678,0.0012999125039740989,0.02567178953661653,0.032290549663386514,0.011548366099859209,0.01607709578664185,0.01965859319590635,0.006866910561349471,0.029352270077509957,0.001604953831183309,0.003339269444992965,0.002273555142565442,0.00439562737771837,0.0036258308754923974
15600,0.019420669419162095,0.00014279188790311537,0.013122781484163681,0.009768319308825824,0.024749781867697607,0.010342753153260276,0.029072679870367324,0.0059699075979509075,0.014088787014799209,0.007702269550009078,0.01626148890784407,0.5861185650310894,0.03327945576013036,0.01851939234143174,0.01983392577825782,0.0012536633743138736,0.0022881200957769465,0.0021232567700337768,0.040194031183958145,0.04097755613670273,0.022029103717386533,0.019257174578847014,0.02589466417691,0.0005491207936287879,0.0393683797520481,0.0022355084875869125,0.0048015901066307265,0.003054394291879703,0.006047786110137565,0.0049982916230248975
15900,0.0033870998588341195,0.00035810488662235684,0.005976240239817798,0.008519447987318074,0.020949878418576873,0.005544409330767053,0.014024340928258994,0.003913446029692125,0.009454217818358757,0.005572935929841094,0.00794586859299784,0.438248552564918,0.026328621780145056,0.009719578377755056,0.021540215838065535,0.0012376896062917808,0.001846790198499093,0.001084798861406,0.021302396087612863,0.030236668960512247,0.009223051448472575,0.01527373239223806,0.01807194392272038,0.009649155428782308,0.02651252033629703,0.0014273801085380455,0.00288849117648482,0.0020530340237669975,0.004006189619843781,0.003244104505768064
16200,0.009651386427165676,0.00023367546484820423,0.007954709142431682,0.008871329282392537,0.02022766427464262,0.006298918326166358,0.01705450653442142,0.004152442591077943,0.009913940853742531,0.005722649035384109,0.01065286211470351,0.4452405186929518,0.025686532431940634,0.012057030206463537,0.01775040575005704,0.0010813574423238492,0.0017989083400635764,0.001330276246491735,0.025538138604268568,0.029767757106071713,0.013053999343796363,0.015111169849809869,0.01828792124212697,0.0039799028683020765,0.02835893537836398,0.0015287832215022945,0.003257980211671452,0.0021271035219356804,0.004151394899075456,0.003472373385221772
16500,0.0014006537133610664,0.00010248489974884478,0.003835864843928505,0.004994960711947272,0.010486518652449206,0.003218454834836848,0.008036255202299003,0.0020728356745394194,0.004946328859112725,0.0031494111001748593,0.007337558340282158,0.2103258011080591,0.013485360503146637,0.004851821100416487,0.007255431231392606,0.0005278929459606729,0.0009686032930389388,0.0007165808167215459,0.013072221048652466,0.015590829926189542,0.00744181461446658,0.008010324447958794,0.010237156920943846,0.003917733190050399,0.014369216797682327,0.0007434594863013899,0.0015091429055047456,0.0010575747654399947,0.002100303912627055,0.0017270411142504827
16800,0.010543893328474496,0.0004070093282848575,0.01083298833275137,0.013080767703087304,0.02981301284150817,0.009503002277469363,0.025183233622179557,0.005898098630382265,0.0142767804084869,0.008275038471282414,0.011548745343745281,0.6369942613637853,0.037842426127362216,0.016198123028722478,0.02679604753462428,0.0016611504818868639,0.002658004750536236,0.0018119622713825834,0.03562703759114072,0.043462516203106816,0.01592964627262461,0.021728652283393046,0.027088193314000364,0.008142689623085175,0.04020490602575677,0.002188181052524385,0.004613450578716538,0.0031091611387665807,0.00587789085728474,0.0049199657567768895
17100,0.0013071167819660445,0.0004836032243602517,0.008131831925716426,0.01109926152827967,0.028524945745559194,0.008015289784879087,0.01980545439529635,0.005299236070328561,0.012785777331778547,0.007691002524964574,0.010850041144408351,0.582454438577745,0.03636375000385783,0.01204855865990595,0.02883201894845655,0.0016787752075515527,0.002535403328018049,0.001486966912878529,0.02918288949415171,0.04342535580040163,0.012251077706253,0.02079716903796225,0.02617103091229467,0.01410275228013802,0.035980661924241986,0.0019041657653389166,0.0037493364586467237,0.002751976502828768,0.005442362834010339,0.004414929795430567
17400,0.013136044225198873,0.00025710252302957315,0.010426498922420535,0.01003046123956608,0.02419172992572527,0.00861050242504291,0.023616685287663586,0.0051905737262885054,0.012375706118838536,0.006939506018539987,0.011662784191400988,0.5412077132438178,0.03118754719629635,0.015228462999999692,0.02122233494311132,0.0012970553059261647,0.002161487429404474,0.001691461373184211,0.032849913415006426,0.03701137707328428,0.016066712349498857,0.018026729668015662,0.023204328850731315,0.0035891377054326767,0.034774123889690145,0.001929819195311211,0.0041032137680829806,0.002687753237083257,0.005215219395957149,0.004337953618332335
17700,0.013538933263205877,0.0003406591651256008,0.01271769553717661,0.012488992459353199,0.030761232616875134,0.010506574746003139,0.02836078415903387,0.006535559764216714,0.015530607788704742,0.008910767456725921,0.016234830601277395,0.6778184535882339,0.03982098262024891,0.01817310620858592,0.027131451949834684,0.0016637869527187377,0.0027782141786474313,0.0021239549050946493,0.04080542105513274,0.0472021475454909,0.020528631011330845,0.023161937448506364,0.029686140331719457,0.007224065628911092,0.043553867836422455,0.00241007648534719,0.005019616166755725,0.0033741921832586286,0.006660936510385795,0.00544440789808931
