time,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
343200,1.5610606638460922e-06,3.1463277423426916e-06,2.0922927603805874e-06,4.190529523384612e-08,1.7875336766337568e-09,4.507958095700815e-08,1.1316031134356308e-07,1.1987118853085121e-08,4.6790070484803437e-08,8.819064589715708e-08,1.3199496606830508e-08,4.733954739322144e-08,1.0685432982882048e-08,1.2730343001976507e-07,7.668351003076168e-07,4.828449107208144e-08,3.167028950201711e-08,1.2740837718183684e-07,5.783121537206171e-09,2.929049003341788e-09,6.350688863676623e-10,5.103757416691224e-09,2.71612286439904e-07,6.931787055464156e-08,3.291775385605433e-08,8.395076633860299e-08,5.9900770565946e-08,9.961695468518883e-08,5.8962754678759666e-09,1.3231577611350076e-08,9.467328254686436e-09,1.5692378951825958e-08,1.2296638374209579e-08
343500,1.4721410899198872e-06,2.997033163865126e-06,1.8877092315960908e-06,1.7194089707572857e-08,2.0930670530106e-09,4.987794710586968e-08,1.3090334505250212e-07,1.1074916983488947e-08,4.6694175637185253e-08,8.513330129744645e-08,1.3265690768093918e-08,4.819603560690666e-08,9.782105792055518e-09,1.209308777561091e-07,7.441656038054134e-07,5.883683229512826e-08,2.393257148014527e-08,1.3681049892966257e-07,6.375884709086677e-09,2.572654977939237e-09,7.660787559871096e-10,9.894542074562196e-09,2.9927257827466747e-07,7.069051832786499e-08,2.9349145336254878e-08,9.444358539667519e-08,8.441949006510185e-08,8.895307956890974e-08,5.853159734670044e-09,1.1937416388718702e-08,9.570811698722537e-09,1.606873212267601e-08,1.2762328083226748e-08
343800,1.4036198514588705e-06,2.86184476294693e-06,1.7875615441198534e-06,2.894381623264053e-09,2.283705669015035e-09,5.199760977347978e-08,1.4237245693493605e-07,9.573000170348678e-09,4.5436785001129465e-08,8.067917178777861e-08,1.296805152151137e-08,4.760038052609161e-08,8.80587691654e-09,1.1296189939002943e-07,7.042850675986756e-07,6.558551035595883e-08,1.7165341148484003e-08,1.4096570311039613e-07,6.6841465695688385e-09,2.2226984697226726e-09,8.48345393933414e-10,1.2941399063493009e-08,3.138660602530763e-07,6.995400525511286e-08,2.573671054051374e-08,1.0063554611861036e-07,1.0168268005372738e-07,7.719186356780483e-08,5.670912628374936e-09,1.056967846579937e-08,9.411273538262321e-09,1.5942653419642738e-08,1.2833723417315923e-08
344100,1.3550091395586605e-06,2.7418910235610383e-06,1.7851733034035533e-06,1.9791059457929805e-08,2.360344808494119e-09,5.135787972676553e-08,1.4770861156421233e-07,6.539885077927465e-09,4.3619905909508816e-08,7.587137673681354e-08,1.2460759535315447e-08,4.60497204812782e-08,7.672525725865853e-09,1.0359779878399422e-07,6.455685657158483e-07,6.987944800584955e-08,1.1059441362704092e-08,1.4025725647570653e-07,6.754227399596857e-09,1.8528254486227524e-09,8.043130605983606e-10,1.2953357497735851e-08,3.194830497932344e-07,6.705776200988112e-08,2.160854251087585e-08,1.0458359156473307e-07,1.1316011239159707e-07,6.538197538930035e-08,5.402945646437729e-09,9.180418203413865e-09,9.086285501780367e-09,1.5516981477503577e-08,1.2658951220601011e-08
344400,1.3248442769508983e-06,2.6363785252669913e-06,1.8724215351539897e-06,3.4226339096221636e-08,2.3299051576941565e-09,4.7995122542943136e-08,1.4707689643955746e-07,1.4987406871114217e-09,4.150692944904222e-08,7.115695410675471e-08,1.181110320658263e-08,4.375471718276458e-08,6.3564584706909955e-09,9.305346537757941e-08,5.682709272036846e-07,7.23346076370035e-08,5.446992190627498e-09,1.3501581719310707e-07,6.6154228761661216e-09,1.4529462077916833e-09,6.127365281827224e-10,9.525429334189539e-09,3.1796339783340954e-07,6.218748893616066e-08,1.6752153442212148e-08,1.072309743221922e-07,1.195618466454107e-07,5.3895092833045055e-08,5.071932207556529e-09,7.784940692090458e-09,8.638842530217516e-09,1.4882573395880172e-08,1.2302969309985201e-08
344700,1.310962737477439e-06,2.539898744657876e-06,2.049412039184517e-06,4.720590141005232e-08,2.187235281780886e-09,4.156752453354784e-08,1.3999218140270386e-07,6.386414952430641e-09,3.923307190234482e-08,6.678033770413094e-08,1.1036298985800386e-08,4.0724835059791076e-08,4.775664308453997e-09,8.104929349883605e-08,4.6751142690482084e-07,7.338427820968718e-08,1.06368247543287e-11,1.248857302016404e-07,6.266851926284289e-09,9.985186011363112e-10,2.381241870352824e-10,1.8894610320785432e-09,3.1015664347933125e-07,5.522405643887396e-08,1.0739078959431936e-08,1.0942594030893815e-07,1.211962015190693e-07,4.263014119487707e-08,4.676991238738992e-09,6.337522506782989e-09,8.074913182554155e-09,1.4069961196128133e-08,1.1788152676217578e-08
345000,1.316572628695667e-06,2.459164690549187e-06,2.3197403891117574e-06,5.8815643910747895e-08,1.9289885244688776e-09,3.165565942708781e-08,1.2557300266280436e-07,1.8113119892859686e-08,3.719278396374648e-08,6.359047688420105e-08,1.0234273872811173e-08,3.719411267866235e-08,2.900364393099153e-09,6.821034048698493e-08,3.445592966500044e-07,7.352327457965657e-08,5.2609152589866426e-09,1.0975047359806922e-07,5.725155460822862e-09,4.798224040314381e-10,3.6627767485697404e-10,1.1125777632514655e-08,2.972932975353615e-07,4.6389160957005515e-08,3.252893066019169e-09,1.1223522733416758e-07,1.1780516473436364e-07,3.2543042038923886e-08,4.250928498095163e-09,4.904720185550104e-09,7.450246641838021e-09,1.3200946114011458e-08,1.1190010695827368e-08
345300,1.3347464715707247e-06,2.383268068228972e-06,2.665399179591077e-06,6.870819646564996e-08,1.5585115420435613e-09,1.8232007903407066e-08,1.0310598952401051e-07,3.391984648715152e-08,3.523562241980471e-08,6.134548158343023e-08,9.357790986541659e-09,3.2976949171370507e-08,7.558895731563098e-10,5.467641273071422e-08,1.9992677380287205e-07,7.237026267148394e-08,1.0254602500481269e-08,8.934903661383942e-08,4.979447965069994e-09,9.791989441509941e-11,1.1701146718223754e-09,2.915274421866343e-08,2.778424814664504e-07,3.5990353808301734e-08,5.717986084619042e-09,1.151403736798784e-07,1.0870822109154687e-07,2.3535918103334552e-08,3.7742182712463546e-09,3.4689691119638155e-09,6.732342683335446e-09,1.2212083788654127e-08,1.0453362619955442e-08
345600,1.3584807803113108e-06,2.307447950045116e-06,3.0502871268822673e-06,7.666721302257429e-08,1.1035297120542964e-09,1.8235368770547211e-09,7.311505356710768e-08,5.373360778548886e-08,3.3590289660878625e-08,6.043015332579671e-08,8.48712744527802e-09,2.834851642319336e-08,1.5748753412481165e-09,4.150562205040842e-08,4.274378540003454e-08,7.031410831359608e-08,1.4805742409862432e-08,6.471964297816157e-08,4.088434479854186e-09,7.180815941865148e-10,2.1391102222878544e-09,5.1634835074310104e-08,2.531208593836709e-07,2.4911230411817087e-08,1.5992576152257243e-08,1.1847540548615143e-07,9.432920222707253e-08,1.6477841313644603e-08,3.2796165783111064e-09,2.113637265210855e-09,5.975785200007522e-09,1.1200022242974228e-08,9.638945641654573e-09
345900,1.378775632332463e-06,2.225581411607891e-06,3.428029380359021e-06,8.313510591051454e-08,6.060005830477166e-10,1.6776148470398766e-08,3.705324758129791e-08,7.736478835340677e-08,3.262423575733919e-08,6.139468666788161e-08,7.7530089015454e-09,2.377497310135368e-08,4.018076538159221e-09,2.9851804583813646e-08,1.1509617081628676e-07,6.830662613310778e-08,1.8863325124129915e-08,3.756810684762968e-08,3.1480453799304087e-09,1.3702035062124196e-09,3.240181456476421e-09,7.79333149125705e-08,2.2619580875016254e-07,1.4191563479926117e-08,2.7418550985203183e-08,1.2319192421728076e-07,7.603230756103585e-08,1.2311765829053911e-08,2.8180053845971997e-09,9.261000855076418e-10,5.268908864763944e-09,1.0329607391668105e-08,8.86529250010426e-09
346200,1.3984177265058406e-06,2.1606528761708432e-06,3.7527741270082515e-06,8.944439144897842e-08,1.538396077194193e-10,3.620759514433303e-08,1.0168079711547762e-09,1.0465709721074745e-07,3.3591668113786e-08,6.636103222490419e-08,7.58456764060611e-09,2.069718618713523e-08,6.4656049403311044e-09,2.24377103563711e-08,2.43454785220365e-07,6.928241447212713e-08,2.2251519737892522e-08,1.216977807416697e-08,2.4003341536626976e-09,2.044288294200669e-09,4.474145498534199e-09,1.0810248340931139e-07,2.0674168155210282e-07,5.7724918178791995e-09,3.986479413242705e-08,1.3286502564824332e-07,5.736684727253305e-08,1.3539413146190782e-08,2.5539321768519585e-09,1.65918834227341e-10,4.891461458100821e-09,1.0144994178062916e-08,8.538847851013998e-09
346500,1.4139567667825759e-06,2.119658347510267e-06,3.980066487940803e-06,9.617864549227306e-08,1.773372559910058e-10,5.493918564525302e-08,3.696065675740101e-08,1.3429825429511766e-07,3.687897276449803e-08,7.577075678000256e-08,8.185828903606307e-09,1.9894820013632852e-08,8.793001882168028e-09,2.0530386279915547e-08,3.164237050157226e-07,7.48171089526295e-08,2.477005978107627e-08,7.975309301855305e-09,2.0131665223743767e-09,2.7208670871914364e-09,5.774438704975182e-09,1.4063406439390747e-07,2.0008929624282246e-07,8.783871408013511e-10,5.2880189116422116e-08,1.4868992082028853e-07,4.1002770956310997e-08,2.09087502867078e-08,2.5702817652017984e-09,4.2092551666428335e-11,4.981401957593334e-09,1.0898808966430806e-08,8.87263951199202e-09
346800,1.4241253012414745e-06,2.1085756714001036e-06,4.083846867786178e-06,1.0351875801006827e-07,3.325979491819453e-10,7.187334460923012e-08,6.742334335285705e-08,1.650430334620978e-07,4.261342922973199e-08,8.965450604137004e-08,9.692371349956375e-09,2.1898038937706588e-08,1.0926022753210418e-08,2.4627702543966734e-08,3.1148875478947957e-07,8.602440715321791e-08,2.6166397049109946e-08,2.0242978848727944e-08,2.105728924561845e-09,3.390233871414239e-09,7.09281522404126e-09,1.7433656296361733e-07,2.0970355052440937e-07,5.937295100011397e-11,6.614020975348467e-08,1.7122167150773748e-07,2.8751543368343846e-08,3.475347654102734e-08,2.9222562147879216e-09,3.880700205627363e-10,5.6263047554239165e-09,1.2749346467444411e-08,1.0017927820626937e-08
347100,1.4227089799589976e-06,2.1189261190102116e-06,4.044232532862679e-06,1.1105449715387294e-07,2.8775559712812537e-10,8.646265570178002e-08,9.069903228464682e-08,1.9582592614142413e-07,5.047735385232954e-08,1.0729628030503591e-07,1.2104408142477041e-08,2.6770649697027693e-08,1.2851906205924024e-08,3.416739247086298e-08,2.1408668260392005e-07,1.0314328591221056e-07,2.6173715639288275e-08,2.355861283831473e-08,2.716049607442983e-09,4.054406588238635e-09,8.392035510951246e-09,2.0817451229504513e-07,2.3562791540143735e-07,3.0485338697872066e-09,7.947515712203312e-08,1.9978117649088745e-07,2.1051732801424805e-08,5.484132969968414e-08,3.611262400227133e-09,1.4704113482366665e-09,6.820215503466898e-09,1.5673371933644376e-08,1.1994892190614337e-08
347400,1.388185737027925e-06,2.1096358153727124e-06,3.825792880718382e-06,1.1788118570166262e-07,5.469757979881251e-11,9.850241156073025e-08,1.0707827158284999e-07,2.2548347544670833e-07,5.9480363745478826e-08,1.2672647642375523e-07,1.5201173653167643e-08,3.389237690498703e-08,1.4612332677188533e-08,4.718249613233638e-08,2.4159348299690464e-08,1.2512651892393478e-07,2.4662654141138773e-08,1.885436518023198e-08,3.77387721073319e-09,4.724057589555741e-09,9.621139440696425e-09,2.4059134062781595e-07,2.732871777766377e-07,8.690292929713905e-09,9.274283740978717e-08,2.31729849531348e-07,1.702886720522656e-08,8.002206897117503e-08,4.554486565666593e-09,3.0947688856031164e-09,8.415618424351123e-09,1.9360555825187475e-08,1.4612382415180036e-08
347700,1.2686037536013828e-06,1.9814237433024573e-06,3.343384406662153e-06,1.2322161069278081e-07,3.1113245313463267e-10,1.0815728757052057e-07,1.1973416746968724e-07,2.531687215423517e-07,6.793149509576324e-08,1.4460244557312762e-07,1.8495946108032513e-08,4.1832706187960866e-08,1.634246871162759e-08,6.008669828361235e-08,2.3549982941517555e-07,1.4962911620841624e-07,2.1943712624761247e-08,9.719087756820954e-09,5.081062681711046e-09,5.430322858046566e-09,1.0720327736635227e-08,2.6949438591827857e-07,3.1314454673747605e-07,1.4943850601412123e-08,1.0598731847721865e-07,2.624788137950418e-07,1.4669907955067174e-08,1.0824979312928917e-07,5.564693594806158e-09,4.978261358701275e-09,1.0096833591433096e-08,2.3160879436545656e-08,1.7421541542717023e-08
348000,9.866069419217638e-07,1.5929865071484528e-06,2.4515962451232554e-06,1.272237071248128e-07,7.407550128846196e-10,1.1533053623224987e-07,1.325285836628609e-07,2.7805436531025407e-07,7.407845714624273e-08,1.572927246229483e-07,2.1424391150048905e-08,4.9015888237136096e-08,1.8209327379281603e-08,6.888557635420511e-08,5.274369101471166e-07,1.742044091201933e-07,1.878654387610368e-08,5.268177005746111e-10,6.407340435998776e-09,6.211600123151584e-09,1.1631293261871178e-08,2.9237565968287527e-07,3.45584645344843e-07,1.965361917655173e-08,1.1924245058025917e-07,2.8723459877255664e-07,1.2749850952786801e-08,1.3739624904474113e-07,6.4264256138812925e-09,6.769965921193943e-09,1.1511183117818291e-08,2.633669282658957e-08,1.990045461752743e-08
348300,4.332928682515558e-07,7.523869172132436e-07,9.257604460799485e-07,1.3151460365179446e-07,1.1516405606926128e-09,1.1977088831827132e-07,1.500588950875681e-07,2.9968965264970393e-07,7.632193899098638e-08,1.6127916779851148e-07,2.3387855208056862e-08,5.383616041854111e-08,2.0433475356185227e-08,6.942855179659091e-08,7.973374636094377e-07,1.9662999051206498e-07,1.6584586148837843e-08,3.5894984762308013e-09,7.502443111206958e-09,7.120398493043467e-09,1.2319020470386022e-08,3.0680000406846375e-07,3.619658599518516e-07,2.0716242943308316e-08,1.326633238818431e-07,3.017098606505897e-07,1.1211405137601105e-08,1.6542138325803535e-07,6.910241268087702e-09,8.053717692746432e-09,1.2298201568228251e-08,2.8131140084042272e-08,2.149030819964537e-08
348600,3.739022709225992e-07,5.22824343818229e-07,1.1605169021322581e-06,1.3787129660158826e-07,1.514550262982084e-09,1.2093135381974207e-07,1.7283597486539293e-07,3.170919455897092e-07,7.434132953676453e-08,1.5562340394126295e-07,2.4212774007992266e-08,5.5907037221913924e-08,2.3082364464244165e-08,6.02836180974009e-08,1.0157565881740993e-06,2.1640649094933906e-07,1.6254425361239555e-08,1.1435759006417356e-09,8.293405073800386e-09,8.168782983375422e-09,1.2781924851879012e-08,3.116832019145477e-07,3.6146364834621636e-07,1.7206190250362852e-08,1.4598641229213172e-07,3.050224393064127e-07,1.188289644460383e-08,1.914120488777371e-07,6.952312503472058e-09,8.652996541513858e-09,1.2368062130008184e-08,2.838115165104682e-08,2.2028658008821367e-08
348900,1.15635424791094e-06,1.813979444875713e-06,3.025704103265525e-06,1.4622035138245337e-07,1.7849046685114445e-09,1.194776189095137e-07,2.0126031330391925e-07,3.2894301682517835e-07,6.805512242635814e-08,1.4051801855430313e-07,2.3775911017764884e-08,5.4541658300877316e-08,2.601826309955868e-08,4.139371867495356e-08,1.1527172816272468e-06,2.311256253051397e-07,1.821244666189159e-08,9.318789295775787e-09,8.66548788280852e-09,9.291021285662282e-09,1.2989133324481372e-08,3.0704695319627717e-07,3.405990511851087e-07,8.346397351033374e-09,1.5830701016739113e-07,2.9639944898463e-07,1.382908720870546e-08,2.1265931593461573e-07,6.504272676011169e-09,8.375160120976943e-09,1.1641823505215143e-08,2.7101336286250444e-08,2.1362673408020783e-08
349200,1.911040428126398e-06,3.1086523861745263e-06,4.683832031560087e-06,1.5830666910687796e-07,1.9640395976239233e-09,1.1473009919882315e-07,2.3179217834012888e-07,3.3380302255636707e-07,5.829090810038906e-08,1.173538990428824e-07,2.2237912844502716e-08,5.040173789438995e-08,2.915718511076193e-08,1.3942248244802613e-08,1.1972419642347631e-06,2.4152762279072704e-07,2.2944377064959554e-08,2.6221016469207825e-08,8.673595175423543e-09,1.045324893311772e-08,1.2981601571482315e-08,2.9328812445328367e-07,3.054548400882595e-07,5.3733586469206784e-09,1.6889924836505088e-07,2.779077945547215e-07,2.0334375960828766e-08,2.2864690407686794e-07,5.643912004416052e-09,7.256851120018837e-09,1.0265267746945028e-08,2.458231307400638e-08,1.9655338689972268e-08
349500,2.6671809187917006e-06,4.443657566355341e-06,6.237111065843237e-06,1.76856254086033e-07,2.047386260528583e-09,1.0585067400370463e-07,2.5949349691245516e-07,3.288278733748484e-07,4.585506729881672e-08,8.743414525724802e-08,1.968222562709343e-08,4.395949559921064e-08,3.237692425273053e-08,2.052975389688072e-08,1.1160461852455228e-06,2.4772614892754063e-07,3.149001770452742e-08,4.8217437154107756e-08,8.350717450866796e-09,1.1604939231801836e-08,1.2776290247984434e-08,2.703979120610711e-07,2.6176341805239645e-07,2.3084680833562743e-08,1.7632699922387474e-07,2.5139895143411195e-07,3.5933013009525894e-08,2.375041532332034e-07,4.429473676736961e-09,5.2268305239522306e-09,8.36492120015464e-09,2.1086947299409076e-08,1.7007728558837698e-08
349800,3.43120737156255e-06,5.8042594659468705e-06,7.773251915921264e-06,2.0121796495686795e-07,2.09765715908361e-09,9.235682796315814e-08,2.77533558801224e-07,3.127715260120567e-07,3.2265759841720865e-08,5.3776943786942866e-08,1.6641635625092022e-08,3.69657868759532e-08,3.5496000805324e-08,5.872029618103625e-08,9.506669016445812e-07,2.522064193044571e-07,4.28180655376309e-08,7.004659607900976e-08,7.923858902358916e-09,1.2697149998075474e-08,1.2436458973752451e-08,2.4020123845502894e-07,2.205113389663893e-07,4.3287442963446665e-08,1.7994597101278487e-07,2.2085422557438505e-07,6.299371335671822e-08,2.4057398206878133e-07,3.084018374011066e-09,2.665458964656864e-09,6.2969078840069415e-09,1.7278686925692455e-08,1.3962853984139656e-08
350100,4.213928487928342e-06,7.189457583933745e-06,9.371806072522304e-06,2.294586565199097e-07,2.149427302811091e-09,7.448928585063186e-08,2.8215260527986175e-07,2.8564118537133254e-07,1.8509766164243047e-08,1.8563966364126827e-08,1.3492254424818384e-08,3.058644892917073e-08,3.838164985836556e-08,9.830142744249315e-08,7.423452856869517e-07,2.564650642966626e-07,5.563352800663779e-08,8.823456454365441e-08,7.530672974098707e-09,1.3692208256088634e-08,1.2017764561278454e-08,2.0460915806097546e-07,1.8820068703462312e-07,6.503317706574308e-08,1.7960995535304392e-07,1.8877052099242064e-07,1.0115817161704399e-07,2.3911109536811637e-07,1.7625438886170741e-09,9.908518450174597e-11,4.293582378522842e-09,1.356888645887011e-08,1.0907065473020339e-08
350400,5.0159500268875945e-06,8.585177660336285e-06,1.1077261291347895e-05,2.5905747946808333e-07,2.2321771098177123e-09,5.2738883482561505e-08,2.706347785874641e-07,2.4781255092420906e-07,5.355303756005014e-09,1.6366385580113274e-08,1.055880716194224e-08,2.578880753389967e-08,4.0918507693277206e-08,1.3727296988008675e-07,5.336396142752164e-07,2.616953196366012e-07,6.848501499234771e-08,9.983411075609183e-08,7.284462810730474e-09,1.4558075633885892e-08,1.156722362338769e-08,1.654936383488348e-07,1.6970977867458714e-07,8.758338054803971e-08,1.7533271545744356e-07,1.5703436417879857e-07,1.4906184020446744e-07,2.3446253294423514e-07,5.968630034658418e-10,2.750702776666003e-09,2.542137167438341e-09,1.0279897821874329e-08,8.17835399402611e-09
